# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -2811 1 377 2306 282275 1 sprites/bwicons/412-plant.png
DUPTYPE_WITHIN_SAME_TREE -2811 1 377 2306 282809 1 sprites/bwicons/412.png
DUPTYPE_FIRST_OCCURRENCE 3201 1 377 2306 312612 1 sprites/gen5icons/117.png
DUPTYPE_WITHIN_SAME_TREE -3201 1 377 2306 282522 1 sprites/bwicons/117.png
DUPTYPE_FIRST_OCCURRENCE 5200 1 377 2306 309946 1 sprites/gen5-back/substitute.png
DUPTYPE_WITHIN_SAME_TREE -5200 2 377 2306 536987 1 sprites/substitutes/gen5-back/substitute.png
DUPTYPE_FIRST_OCCURRENCE 2860 1 377 2306 312271 1 sprites/gen5icons/278.png
DUPTYPE_WITHIN_SAME_TREE -2860 1 377 2306 282293 1 sprites/bwicons/278.png
DUPTYPE_FIRST_OCCURRENCE 3030 1 377 2306 312441 1 sprites/gen5icons/187.png
DUPTYPE_WITHIN_SAME_TREE -3030 1 377 2306 282432 1 sprites/bwicons/187.png
DUPTYPE_FIRST_OCCURRENCE 2887 1 378 2306 312298 1 sprites/gen5icons/433.png
DUPTYPE_WITHIN_SAME_TREE -2887 1 378 2306 282219 1 sprites/bwicons/433.png
DUPTYPE_FIRST_OCCURRENCE 3224 1 378 2306 312635 1 sprites/gen5icons/448.png
DUPTYPE_WITHIN_SAME_TREE -3224 1 378 2306 282241 1 sprites/bwicons/448.png
DUPTYPE_FIRST_OCCURRENCE 2720 1 378 2306 312131 1 sprites/gen5icons/24.png
DUPTYPE_WITHIN_SAME_TREE -2720 1 378 2306 282697 1 sprites/bwicons/24.png
DUPTYPE_FIRST_OCCURRENCE 2903 1 378 2306 312314 1 sprites/gen5icons/290.png
DUPTYPE_WITHIN_SAME_TREE -2903 1 378 2306 282371 1 sprites/bwicons/290.png
DUPTYPE_FIRST_OCCURRENCE 2662 1 379 2306 312073 1 sprites/gen5icons/191.png
DUPTYPE_WITHIN_SAME_TREE -2662 1 379 2306 282354 1 sprites/bwicons/191.png
DUPTYPE_FIRST_OCCURRENCE 2753 1 379 2306 312164 1 sprites/gen5icons/453.png
DUPTYPE_WITHIN_SAME_TREE -2753 1 379 2306 282361 1 sprites/bwicons/453.png
DUPTYPE_FIRST_OCCURRENCE 2754 1 379 2306 312165 1 sprites/gen5icons/137.png
DUPTYPE_WITHIN_SAME_TREE -2754 1 379 2306 282607 1 sprites/bwicons/137.png
DUPTYPE_FIRST_OCCURRENCE 2802 1 379 2306 312213 1 sprites/gen5icons/394.png
DUPTYPE_WITHIN_SAME_TREE -2802 1 379 2306 282218 1 sprites/bwicons/394.png
DUPTYPE_FIRST_OCCURRENCE 3258 1 379 2306 312669 1 sprites/gen5icons/274.png
DUPTYPE_WITHIN_SAME_TREE -3258 1 379 2306 282519 1 sprites/bwicons/274.png
DUPTYPE_FIRST_OCCURRENCE 2776 1 380 2306 312187 1 sprites/gen5icons/102.png
DUPTYPE_WITHIN_SAME_TREE -2776 1 380 2306 282587 1 sprites/bwicons/102.png
DUPTYPE_FIRST_OCCURRENCE 3268 1 380 2306 312679 1 sprites/gen5icons/23.png
DUPTYPE_WITHIN_SAME_TREE -3268 1 380 2306 282276 1 sprites/bwicons/23.png
DUPTYPE_FIRST_OCCURRENCE 2832 1 380 2306 312243 1 sprites/gen5icons/189.png
DUPTYPE_WITHIN_SAME_TREE -2832 1 380 2306 282311 1 sprites/bwicons/189.png
DUPTYPE_FIRST_OCCURRENCE 3139 1 380 2306 312550 1 sprites/gen5icons/303.png
DUPTYPE_WITHIN_SAME_TREE -3139 1 380 2306 282291 1 sprites/bwicons/303.png
DUPTYPE_FIRST_OCCURRENCE 3096 1 381 2306 312507 1 sprites/gen5icons/234.png
DUPTYPE_WITHIN_SAME_TREE -3096 1 381 2306 282267 1 sprites/bwicons/234.png
DUPTYPE_FIRST_OCCURRENCE 2657 1 381 2306 312068 1 sprites/gen5icons/268.png
DUPTYPE_WITHIN_SAME_TREE -2657 1 381 2306 282279 1 sprites/bwicons/268.png
DUPTYPE_FIRST_OCCURRENCE 3228 1 381 2306 312639 1 sprites/gen5icons/134.png
DUPTYPE_WITHIN_SAME_TREE -3228 1 381 2306 282796 1 sprites/bwicons/134.png
DUPTYPE_FIRST_OCCURRENCE 2760 1 382 2306 312171 1 sprites/gen5icons/164.png
DUPTYPE_WITHIN_SAME_TREE -2760 1 382 2306 282636 1 sprites/bwicons/164.png
DUPTYPE_FIRST_OCCURRENCE 2829 1 382 2306 312240 1 sprites/gen5icons/148.png
DUPTYPE_WITHIN_SAME_TREE -2829 1 382 2306 282497 1 sprites/bwicons/148.png
DUPTYPE_FIRST_OCCURRENCE 2965 1 382 2306 312376 1 sprites/gen5icons/288.png
DUPTYPE_WITHIN_SAME_TREE -2965 1 382 2306 282392 1 sprites/bwicons/288.png
DUPTYPE_FIRST_OCCURRENCE 3319 1 383 2306 312730 1 sprites/gen5icons/264.png
DUPTYPE_WITHIN_SAME_TREE -3319 1 383 2306 282464 1 sprites/bwicons/264.png
DUPTYPE_FIRST_OCCURRENCE 3066 1 383 2306 312477 1 sprites/gen5icons/336.png
DUPTYPE_WITHIN_SAME_TREE -3066 1 383 2306 282278 1 sprites/bwicons/336.png
DUPTYPE_FIRST_OCCURRENCE 3216 1 384 2306 312627 1 sprites/gen5icons/490.png
DUPTYPE_WITHIN_SAME_TREE -3216 1 384 2306 282376 1 sprites/bwicons/490.png
DUPTYPE_FIRST_OCCURRENCE 3148 1 384 2306 312559 1 sprites/gen5icons/397.png
DUPTYPE_WITHIN_SAME_TREE -3148 1 384 2306 282632 1 sprites/bwicons/397.png
DUPTYPE_FIRST_OCCURRENCE 2667 1 384 2306 312078 1 sprites/gen5icons/61.png
DUPTYPE_WITHIN_SAME_TREE -2667 1 384 2306 282449 1 sprites/bwicons/61.png
DUPTYPE_FIRST_OCCURRENCE 2718 1 385 2306 312129 1 sprites/gen5icons/42.png
DUPTYPE_WITHIN_SAME_TREE -2718 1 385 2306 282429 1 sprites/bwicons/42.png
DUPTYPE_FIRST_OCCURRENCE 3118 1 385 2306 312529 1 sprites/gen5icons/401.png
DUPTYPE_WITHIN_SAME_TREE -3118 1 385 2306 282529 1 sprites/bwicons/401.png
DUPTYPE_FIRST_OCCURRENCE 2762 1 385 2306 312173 1 sprites/gen5icons/7.png
DUPTYPE_WITHIN_SAME_TREE -2762 1 385 2306 282117 1 sprites/bwicons/7.png
DUPTYPE_FIRST_OCCURRENCE 2836 1 385 2306 312247 1 sprites/gen5icons/324.png
DUPTYPE_WITHIN_SAME_TREE -2836 1 385 2306 282129 1 sprites/bwicons/324.png
DUPTYPE_FIRST_OCCURRENCE 3229 1 385 2306 312640 1 sprites/gen5icons/144.png
DUPTYPE_WITHIN_SAME_TREE -3229 1 385 2306 282185 1 sprites/bwicons/144.png
DUPTYPE_FIRST_OCCURRENCE 2650 1 385 2306 312061 1 sprites/gen5icons/103.png
DUPTYPE_WITHIN_SAME_TREE -2650 1 385 2306 282611 1 sprites/bwicons/103.png
DUPTYPE_FIRST_OCCURRENCE 3285 1 386 2306 312696 1 sprites/gen5icons/211.png
DUPTYPE_WITHIN_SAME_TREE -3285 1 386 2306 282818 1 sprites/bwicons/211.png
DUPTYPE_FIRST_OCCURRENCE 3194 1 386 2306 312605 1 sprites/gen5icons/222.png
DUPTYPE_WITHIN_SAME_TREE -3194 1 386 2306 282857 1 sprites/bwicons/222.png
DUPTYPE_FIRST_OCCURRENCE 3205 1 386 2306 312616 1 sprites/gen5icons/196.png
DUPTYPE_WITHIN_SAME_TREE -3205 1 386 2306 282787 1 sprites/bwicons/196.png
DUPTYPE_FIRST_OCCURRENCE 3046 1 386 2306 312457 1 sprites/gen5icons/366.png
DUPTYPE_WITHIN_SAME_TREE -3046 1 386 2306 282784 1 sprites/bwicons/366.png
DUPTYPE_FIRST_OCCURRENCE 2724 1 386 2306 312135 1 sprites/gen5icons/422-west.png
DUPTYPE_WITHIN_SAME_TREE -2724 1 386 2306 312295 1 sprites/gen5icons/422.png
DUPTYPE_WITHIN_SAME_TREE -2724 1 386 2306 282820 1 sprites/bwicons/422-west.png
DUPTYPE_WITHIN_SAME_TREE -2724 1 386 2306 282172 1 sprites/bwicons/422.png
DUPTYPE_FIRST_OCCURRENCE 2875 1 386 2306 312286 1 sprites/gen5icons/112.png
DUPTYPE_WITHIN_SAME_TREE -2875 1 386 2306 282332 1 sprites/bwicons/112.png
DUPTYPE_FIRST_OCCURRENCE 3076 1 387 2306 312487 1 sprites/gen5icons/415.png
DUPTYPE_WITHIN_SAME_TREE -3076 1 387 2306 282199 1 sprites/bwicons/415.png
DUPTYPE_FIRST_OCCURRENCE 2918 1 387 2306 312329 1 sprites/gen5icons/271.png
DUPTYPE_WITHIN_SAME_TREE -2918 1 387 2306 282690 1 sprites/bwicons/271.png
DUPTYPE_FIRST_OCCURRENCE 3065 1 388 2306 312476 1 sprites/gen5icons/79.png
DUPTYPE_WITHIN_SAME_TREE -3065 1 388 2306 282502 1 sprites/bwicons/79.png
DUPTYPE_FIRST_OCCURRENCE 3340 1 388 2306 312751 1 sprites/gen5icons/210.png
DUPTYPE_WITHIN_SAME_TREE -3340 1 388 2306 282511 1 sprites/bwicons/210.png
DUPTYPE_FIRST_OCCURRENCE 2622 1 388 2306 312033 1 sprites/gen5icons/235.png
DUPTYPE_WITHIN_SAME_TREE -2622 1 388 2306 282353 1 sprites/bwicons/235.png
DUPTYPE_FIRST_OCCURRENCE 2952 1 389 2306 312363 1 sprites/gen5icons/215.png
DUPTYPE_WITHIN_SAME_TREE -2952 1 389 2306 282790 1 sprites/bwicons/215.png
DUPTYPE_FIRST_OCCURRENCE 2741 1 389 2306 312152 1 sprites/gen5icons/308.png
DUPTYPE_WITHIN_SAME_TREE -2741 1 389 2306 282150 1 sprites/bwicons/308.png
DUPTYPE_FIRST_OCCURRENCE 3134 1 389 2306 312545 1 sprites/gen5icons/459.png
DUPTYPE_WITHIN_SAME_TREE -3134 1 389 2306 282244 1 sprites/bwicons/459.png
DUPTYPE_FIRST_OCCURRENCE 3163 1 390 2306 312574 1 sprites/gen5icons/441.png
DUPTYPE_WITHIN_SAME_TREE -3163 1 390 2306 282487 1 sprites/bwicons/441.png
DUPTYPE_FIRST_OCCURRENCE 3264 1 390 2306 312675 1 sprites/gen5icons/356.png
DUPTYPE_WITHIN_SAME_TREE -3264 1 390 2306 282126 1 sprites/bwicons/356.png
DUPTYPE_FIRST_OCCURRENCE 2728 1 390 2306 312139 1 sprites/gen5icons/387.png
DUPTYPE_WITHIN_SAME_TREE -2728 1 390 2306 282388 1 sprites/bwicons/387.png
DUPTYPE_FIRST_OCCURRENCE 3200 1 390 2306 312611 1 sprites/gen5icons/2.png
DUPTYPE_WITHIN_SAME_TREE -3200 1 390 2306 282168 1 sprites/bwicons/2.png
DUPTYPE_FIRST_OCCURRENCE 3191 1 391 2306 312602 1 sprites/gen5icons/241.png
DUPTYPE_WITHIN_SAME_TREE -3191 1 391 2306 282134 1 sprites/bwicons/241.png
DUPTYPE_FIRST_OCCURRENCE 3333 1 391 2306 312744 1 sprites/gen5icons/224.png
DUPTYPE_WITHIN_SAME_TREE -3333 1 391 2306 282325 1 sprites/bwicons/224.png
DUPTYPE_FIRST_OCCURRENCE 2870 1 391 2306 312281 1 sprites/gen5icons/362.png
DUPTYPE_WITHIN_SAME_TREE -2870 1 391 2306 282381 1 sprites/bwicons/362.png
DUPTYPE_FIRST_OCCURRENCE 2778 1 391 2306 312189 1 sprites/gen5icons/197.png
DUPTYPE_WITHIN_SAME_TREE -2778 1 391 2306 282848 1 sprites/bwicons/197.png
DUPTYPE_FIRST_OCCURRENCE 2761 1 391 2306 312172 1 sprites/gen5icons/98.png
DUPTYPE_WITHIN_SAME_TREE -2761 1 391 2306 282181 1 sprites/bwicons/98.png
DUPTYPE_FIRST_OCCURRENCE 3284 1 391 2306 312695 1 sprites/gen5icons/437.png
DUPTYPE_WITHIN_SAME_TREE -3284 1 391 2306 282741 1 sprites/bwicons/437.png
DUPTYPE_FIRST_OCCURRENCE 3190 1 392 2306 312601 1 sprites/gen5icons/162.png
DUPTYPE_WITHIN_SAME_TREE -3190 1 392 2306 282753 1 sprites/bwicons/162.png
DUPTYPE_FIRST_OCCURRENCE 2943 1 392 2306 312354 1 sprites/gen5icons/30.png
DUPTYPE_WITHIN_SAME_TREE -2943 1 392 2306 282563 1 sprites/bwicons/30.png
DUPTYPE_FIRST_OCCURRENCE 2715 1 392 2306 312126 1 sprites/gen5icons/46.png
DUPTYPE_WITHIN_SAME_TREE -2715 1 392 2306 282458 1 sprites/bwicons/46.png
DUPTYPE_FIRST_OCCURRENCE 2629 1 392 2306 312040 1 sprites/gen5icons/159.png
DUPTYPE_WITHIN_SAME_TREE -2629 1 392 2306 282285 1 sprites/bwicons/159.png
DUPTYPE_FIRST_OCCURRENCE 3094 1 393 2306 312505 1 sprites/gen5icons/119.png
DUPTYPE_WITHIN_SAME_TREE -3094 1 393 2306 282617 1 sprites/bwicons/119.png
DUPTYPE_FIRST_OCCURRENCE 2948 1 393 2306 312359 1 sprites/gen5icons/352.png
DUPTYPE_WITHIN_SAME_TREE -2948 1 393 2306 282520 1 sprites/bwicons/352.png
DUPTYPE_FIRST_OCCURRENCE 2804 1 393 2306 312215 1 sprites/gen5icons/90.png
DUPTYPE_WITHIN_SAME_TREE -2804 1 393 2306 282794 1 sprites/bwicons/90.png
DUPTYPE_FIRST_OCCURRENCE 2621 1 393 2306 312032 1 sprites/gen5icons/238.png
DUPTYPE_WITHIN_SAME_TREE -2621 1 393 2306 282590 1 sprites/bwicons/238.png
DUPTYPE_FIRST_OCCURRENCE 3311 1 393 2306 312722 1 sprites/gen5icons/200.png
DUPTYPE_WITHIN_SAME_TREE -3311 1 393 2306 282303 1 sprites/bwicons/200.png
DUPTYPE_FIRST_OCCURRENCE 2704 1 394 2306 312115 1 sprites/gen5icons/56.png
DUPTYPE_WITHIN_SAME_TREE -2704 1 394 2306 282413 1 sprites/bwicons/56.png
DUPTYPE_FIRST_OCCURRENCE 3063 1 394 2306 312474 1 sprites/gen5icons/36.png
DUPTYPE_WITHIN_SAME_TREE -3063 1 394 2306 282120 1 sprites/bwicons/36.png
DUPTYPE_FIRST_OCCURRENCE 3236 1 394 2306 312647 1 sprites/gen5icons/374.png
DUPTYPE_WITHIN_SAME_TREE -3236 1 394 2306 282556 1 sprites/bwicons/374.png
DUPTYPE_FIRST_OCCURRENCE 3283 1 395 2306 312694 1 sprites/gen5icons/377.png
DUPTYPE_WITHIN_SAME_TREE -3283 1 395 2306 282708 1 sprites/bwicons/377.png
DUPTYPE_FIRST_OCCURRENCE 3277 1 395 2306 312688 1 sprites/gen5icons/281.png
DUPTYPE_WITHIN_SAME_TREE -3277 1 395 2306 282681 1 sprites/bwicons/281.png
DUPTYPE_FIRST_OCCURRENCE 1248 0 396 2306 326462 1 sprites/gen6icons-pokeball-sheet.png
DUPTYPE_WITHIN_SAME_TREE -1248 0 396 2306 286088 1 sprites/xyicons-pokeball-sheet.png
DUPTYPE_FIRST_OCCURRENCE 3317 1 396 2306 312728 1 sprites/gen5icons/379.png
DUPTYPE_WITHIN_SAME_TREE -3317 1 396 2306 282645 1 sprites/bwicons/379.png
DUPTYPE_FIRST_OCCURRENCE 3146 1 396 2306 312557 1 sprites/gen5icons/44.png
DUPTYPE_WITHIN_SAME_TREE -3146 1 396 2306 282457 1 sprites/bwicons/44.png
DUPTYPE_FIRST_OCCURRENCE 2853 1 397 2306 312264 1 sprites/gen5icons/344.png
DUPTYPE_WITHIN_SAME_TREE -2853 1 397 2306 282237 1 sprites/bwicons/344.png
DUPTYPE_FIRST_OCCURRENCE 2928 1 397 2306 312339 1 sprites/gen5icons/345.png
DUPTYPE_WITHIN_SAME_TREE -2928 1 397 2306 282799 1 sprites/bwicons/345.png
DUPTYPE_FIRST_OCCURRENCE 2983 1 397 2306 312394 1 sprites/gen5icons/422-east.png
DUPTYPE_WITHIN_SAME_TREE -2983 1 397 2306 282220 1 sprites/bwicons/422-east.png
DUPTYPE_FIRST_OCCURRENCE 3289 1 398 2306 312700 1 sprites/gen5icons/193.png
DUPTYPE_WITHIN_SAME_TREE -3289 1 398 2306 282130 1 sprites/bwicons/193.png
DUPTYPE_FIRST_OCCURRENCE 2896 1 399 2306 312307 1 sprites/gen5icons/121.png
DUPTYPE_WITHIN_SAME_TREE -2896 1 399 2306 282747 1 sprites/bwicons/121.png
DUPTYPE_FIRST_OCCURRENCE 3005 1 399 2306 312416 1 sprites/gen5icons/58.png
DUPTYPE_WITHIN_SAME_TREE -3005 1 399 2306 282544 1 sprites/bwicons/58.png
DUPTYPE_FIRST_OCCURRENCE 3237 1 399 2306 312648 1 sprites/gen5icons/364.png
DUPTYPE_WITHIN_SAME_TREE -3237 1 399 2306 282719 1 sprites/bwicons/364.png
DUPTYPE_FIRST_OCCURRENCE 3286 1 399 2306 312697 1 sprites/gen5icons/126.png
DUPTYPE_WITHIN_SAME_TREE -3286 1 399 2306 282229 1 sprites/bwicons/126.png
DUPTYPE_FIRST_OCCURRENCE 3323 1 399 2306 312734 1 sprites/gen5icons/434.png
DUPTYPE_WITHIN_SAME_TREE -3323 1 399 2306 282170 1 sprites/bwicons/434.png
DUPTYPE_FIRST_OCCURRENCE 2902 1 400 2306 312313 1 sprites/gen5icons/179.png
DUPTYPE_WITHIN_SAME_TREE -2902 1 400 2306 282660 1 sprites/bwicons/179.png
DUPTYPE_FIRST_OCCURRENCE 2616 1 400 2306 312027 1 sprites/gen5icons/146.png
DUPTYPE_WITHIN_SAME_TREE -2616 1 400 2306 282810 1 sprites/bwicons/146.png
DUPTYPE_FIRST_OCCURRENCE 2913 1 400 2306 312324 1 sprites/gen5icons/468.png
DUPTYPE_WITHIN_SAME_TREE -2913 1 400 2306 282853 1 sprites/bwicons/468.png
DUPTYPE_FIRST_OCCURRENCE 2982 1 401 2306 312393 1 sprites/gen5icons/115.png
DUPTYPE_WITHIN_SAME_TREE -2982 1 401 2306 282684 1 sprites/bwicons/115.png
DUPTYPE_FIRST_OCCURRENCE 3220 1 401 2306 312631 1 sprites/gen5icons/153.png
DUPTYPE_WITHIN_SAME_TREE -3220 1 401 2306 282571 1 sprites/bwicons/153.png
DUPTYPE_FIRST_OCCURRENCE 3162 1 401 2306 312573 1 sprites/gen5icons/53.png
DUPTYPE_WITHIN_SAME_TREE -3162 1 401 2306 282698 1 sprites/bwicons/53.png
DUPTYPE_FIRST_OCCURRENCE 2690 1 401 2306 312101 1 sprites/gen5icons/205.png
DUPTYPE_WITHIN_SAME_TREE -2690 1 401 2306 282179 1 sprites/bwicons/205.png
DUPTYPE_FIRST_OCCURRENCE 3097 1 401 2306 312508 1 sprites/gen5icons/318.png
DUPTYPE_WITHIN_SAME_TREE -3097 1 401 2306 282539 1 sprites/bwicons/318.png
DUPTYPE_FIRST_OCCURRENCE 2921 1 401 2306 312332 1 sprites/gen5icons/131.png
DUPTYPE_WITHIN_SAME_TREE -2921 1 401 2306 282345 1 sprites/bwicons/131.png
DUPTYPE_FIRST_OCCURRENCE 2683 1 402 2306 312094 1 sprites/gen5icons/418.png
DUPTYPE_WITHIN_SAME_TREE -2683 1 402 2306 282400 1 sprites/bwicons/418.png
DUPTYPE_FIRST_OCCURRENCE 2984 1 402 2306 312395 1 sprites/gen5icons/70.png
DUPTYPE_WITHIN_SAME_TREE -2984 1 402 2306 282688 1 sprites/bwicons/70.png
DUPTYPE_FIRST_OCCURRENCE 3152 1 402 2306 312563 1 sprites/gen5icons/17.png
DUPTYPE_WITHIN_SAME_TREE -3152 1 402 2306 282786 1 sprites/bwicons/17.png
DUPTYPE_FIRST_OCCURRENCE 2630 1 402 2306 312041 1 sprites/gen5icons/253.png
DUPTYPE_WITHIN_SAME_TREE -2630 1 402 2306 282676 1 sprites/bwicons/253.png
DUPTYPE_FIRST_OCCURRENCE 3158 1 402 2306 312569 1 sprites/gen5icons/75.png
DUPTYPE_WITHIN_SAME_TREE -3158 1 402 2306 282389 1 sprites/bwicons/75.png
DUPTYPE_FIRST_OCCURRENCE 3305 1 402 2306 312716 1 sprites/gen5icons/20.png
DUPTYPE_WITHIN_SAME_TREE -3305 1 402 2306 282631 1 sprites/bwicons/20.png
DUPTYPE_FIRST_OCCURRENCE 3068 1 403 2306 312479 1 sprites/gen5icons/96.png
DUPTYPE_WITHIN_SAME_TREE -3068 1 403 2306 282615 1 sprites/bwicons/96.png
DUPTYPE_FIRST_OCCURRENCE 3023 1 403 2306 312434 1 sprites/gen5icons/129.png
DUPTYPE_WITHIN_SAME_TREE -3023 1 403 2306 282622 1 sprites/bwicons/129.png
DUPTYPE_FIRST_OCCURRENCE 2609 1 404 2306 312020 1 sprites/gen5icons/49.png
DUPTYPE_WITHIN_SAME_TREE -2609 1 404 2306 282847 1 sprites/bwicons/49.png
DUPTYPE_FIRST_OCCURRENCE 3270 1 404 2306 312681 1 sprites/gen5icons/156.png
DUPTYPE_WITHIN_SAME_TREE -3270 1 404 2306 282549 1 sprites/bwicons/156.png
DUPTYPE_FIRST_OCCURRENCE 2830 1 404 2306 312241 1 sprites/gen5icons/230.png
DUPTYPE_WITHIN_SAME_TREE -2830 1 404 2306 282506 1 sprites/bwicons/230.png
DUPTYPE_FIRST_OCCURRENCE 3024 1 404 2306 312435 1 sprites/gen5icons/185.png
DUPTYPE_WITHIN_SAME_TREE -3024 1 404 2306 282365 1 sprites/bwicons/185.png
DUPTYPE_FIRST_OCCURRENCE 3276 1 405 2306 312687 1 sprites/gen5icons/208.png
DUPTYPE_WITHIN_SAME_TREE -3276 1 405 2306 282503 1 sprites/bwicons/208.png
DUPTYPE_FIRST_OCCURRENCE 3020 1 405 2306 312431 1 sprites/gen5icons/331.png
DUPTYPE_WITHIN_SAME_TREE -3020 1 405 2306 282240 1 sprites/bwicons/331.png
DUPTYPE_FIRST_OCCURRENCE 2750 1 405 2306 312161 1 sprites/gen5icons/143.png
DUPTYPE_WITHIN_SAME_TREE -2750 1 405 2306 282642 1 sprites/bwicons/143.png
DUPTYPE_FIRST_OCCURRENCE 2709 1 405 2306 312120 1 sprites/gen5icons/97.png
DUPTYPE_WITHIN_SAME_TREE -2709 1 405 2306 282573 1 sprites/bwicons/97.png
DUPTYPE_FIRST_OCCURRENCE 2998 1 406 2306 312409 1 sprites/gen5icons/92.png
DUPTYPE_WITHIN_SAME_TREE -2998 1 406 2306 282239 1 sprites/bwicons/92.png
DUPTYPE_FIRST_OCCURRENCE 2869 1 406 2306 312280 1 sprites/gen5icons/310.png
DUPTYPE_WITHIN_SAME_TREE -2869 1 406 2306 282118 1 sprites/bwicons/310.png
DUPTYPE_FIRST_OCCURRENCE 3230 1 406 2306 312641 1 sprites/gen5icons/413-trash.png
DUPTYPE_WITHIN_SAME_TREE -3230 1 406 2306 282638 1 sprites/bwicons/413-trash.png
DUPTYPE_FIRST_OCCURRENCE 3058 1 407 2306 312469 1 sprites/gen5icons/227.png
DUPTYPE_WITHIN_SAME_TREE -3058 1 407 2306 282775 1 sprites/bwicons/227.png
DUPTYPE_FIRST_OCCURRENCE 3048 1 408 2306 312459 1 sprites/gen5icons/139.png
DUPTYPE_WITHIN_SAME_TREE -3048 1 408 2306 282294 1 sprites/bwicons/139.png
DUPTYPE_FIRST_OCCURRENCE 2610 1 408 2306 312021 1 sprites/gen5icons/166.png
DUPTYPE_WITHIN_SAME_TREE -2610 1 408 2306 282468 1 sprites/bwicons/166.png
DUPTYPE_FIRST_OCCURRENCE 2916 1 409 2306 312327 1 sprites/gen5icons/209.png
DUPTYPE_WITHIN_SAME_TREE -2916 1 409 2306 282647 1 sprites/bwicons/209.png
DUPTYPE_FIRST_OCCURRENCE 2632 1 409 2306 312043 1 sprites/gen5icons/157.png
DUPTYPE_WITHIN_SAME_TREE -2632 1 409 2306 282532 1 sprites/bwicons/157.png
DUPTYPE_FIRST_OCCURRENCE 3197 1 410 2306 312608 1 sprites/gen5icons/460.png
DUPTYPE_WITHIN_SAME_TREE -3197 1 410 2306 282791 1 sprites/bwicons/460.png
DUPTYPE_FIRST_OCCURRENCE 2713 1 410 2306 312124 1 sprites/gen5icons/461.png
DUPTYPE_WITHIN_SAME_TREE -2713 1 410 2306 282521 1 sprites/bwicons/461.png
DUPTYPE_FIRST_OCCURRENCE 2631 1 411 2306 312042 1 sprites/gen5icons/214.png
DUPTYPE_WITHIN_SAME_TREE -2631 1 411 2306 282627 1 sprites/bwicons/214.png
DUPTYPE_FIRST_OCCURRENCE 2975 1 411 2306 312386 1 sprites/gen5icons/372.png
DUPTYPE_WITHIN_SAME_TREE -2975 1 411 2306 282207 1 sprites/bwicons/372.png
DUPTYPE_FIRST_OCCURRENCE 2671 1 411 2306 312082 1 sprites/gen5icons/26.png
DUPTYPE_WITHIN_SAME_TREE -2671 1 411 2306 282667 1 sprites/bwicons/26.png
DUPTYPE_FIRST_OCCURRENCE 2620 1 411 2306 312031 1 sprites/gen5icons/454.png
DUPTYPE_WITHIN_SAME_TREE -2620 1 411 2306 282648 1 sprites/bwicons/454.png
DUPTYPE_FIRST_OCCURRENCE 5004 1 411 2306 309771 1 sprites/gen5-back/burmy.png
DUPTYPE_WITHIN_SAME_TREE -5004 1 411 2306 310672 1 sprites/gen5-back/burmy-plant.png
DUPTYPE_FIRST_OCCURRENCE 2635 1 412 2306 312046 1 sprites/gen5icons/334.png
DUPTYPE_WITHIN_SAME_TREE -2635 1 412 2306 282543 1 sprites/bwicons/334.png
DUPTYPE_FIRST_OCCURRENCE 2824 1 412 2306 312235 1 sprites/gen5icons/225.png
DUPTYPE_WITHIN_SAME_TREE -2824 1 412 2306 282414 1 sprites/bwicons/225.png
DUPTYPE_FIRST_OCCURRENCE 3214 1 412 2306 312625 1 sprites/gen5icons/72.png
DUPTYPE_WITHIN_SAME_TREE -3214 1 412 2306 282493 1 sprites/bwicons/72.png
DUPTYPE_FIRST_OCCURRENCE 17084 1 412 2306 311332 1 sprites/gen5-back-shiny/burmy.png
DUPTYPE_WITHIN_SAME_TREE -17084 1 412 2306 311911 1 sprites/gen5-back-shiny/burmy-plant.png
DUPTYPE_FIRST_OCCURRENCE 3032 1 413 2306 312443 1 sprites/gen5icons/184.png
DUPTYPE_WITHIN_SAME_TREE -3032 1 413 2306 282488 1 sprites/bwicons/184.png
DUPTYPE_FIRST_OCCURRENCE 3303 1 413 2306 312714 1 sprites/gen5icons/262.png
DUPTYPE_WITHIN_SAME_TREE -3303 1 413 2306 282550 1 sprites/bwicons/262.png
DUPTYPE_FIRST_OCCURRENCE 2872 1 413 2306 312283 1 sprites/gen5icons/55.png
DUPTYPE_WITHIN_SAME_TREE -2872 1 413 2306 282280 1 sprites/bwicons/55.png
DUPTYPE_FIRST_OCCURRENCE 2883 1 414 2306 312294 1 sprites/gen5icons/86.png
DUPTYPE_WITHIN_SAME_TREE -2883 1 414 2306 282687 1 sprites/bwicons/86.png
DUPTYPE_FIRST_OCCURRENCE 3172 1 414 2306 312583 1 sprites/gen5icons/128.png
DUPTYPE_WITHIN_SAME_TREE -3172 1 414 2306 282316 1 sprites/bwicons/128.png
DUPTYPE_FIRST_OCCURRENCE 2756 1 414 2306 312167 1 sprites/gen5icons/256.png
DUPTYPE_WITHIN_SAME_TREE -2756 1 414 2306 282856 1 sprites/bwicons/256.png
DUPTYPE_FIRST_OCCURRENCE 2710 1 414 2306 312121 1 sprites/gen5icons/300.png
DUPTYPE_WITHIN_SAME_TREE -2710 1 414 2306 282637 1 sprites/bwicons/300.png
DUPTYPE_FIRST_OCCURRENCE 2681 1 414 2306 312092 1 sprites/gen5icons/229.png
