# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319389 1 sprites/gen6-back/pokestarbrycenman-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319390 1 sprites/gen6-back/pokestarhumanoid-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319393 1 sprites/gen6-back/pokestarblackbelt-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319394 1 sprites/gen6-back/pokestarblackdoor-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319395 1 sprites/gen6-back/pokestarufo-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319396 1 sprites/gen6-back/pokestarf002-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319398 1 sprites/gen6-back/pokestarmt2-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319400 1 sprites/gen6-back/pokestarmt-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319402 1 sprites/gen6-back/pokestarufo2-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319403 1 sprites/gen6-back/pokestarwhitedoor-prop.png
DUPTYPE_WITHIN_SAME_TREE -12418 1 696 2306 319405 1 sprites/gen6-back/pokestarufo-propu2.png
DUPTYPE_FIRST_OCCURRENCE 21509 1 696 2306 305322 1 sprites/gen5/castform-snowy.png
DUPTYPE_WITHIN_SAME_TREE -21509 1 696 2306 327417 1 sprites/gen5-shiny/castform-snowy.png
DUPTYPE_FIRST_OCCURRENCE 36641 1 697 2306 318310 1 sprites/gen6/pokestargiant-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318477 1 sprites/gen6/pokestarmonster-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318529 1 sprites/gen6/pokestargiant-propo2.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318557 1 sprites/gen6/pokestarf00-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318581 1 sprites/gen6/pokestarspirit-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318737 1 sprites/gen6/pokestartransport-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318794 1 sprites/gen6/pokestarbrycenman-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318797 1 sprites/gen6/pokestarhumanoid-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318873 1 sprites/gen6/pokestarblackbelt-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318884 1 sprites/gen6/pokestarblackdoor-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 318959 1 sprites/gen6/pokestarufo-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 319012 1 sprites/gen6/pokestarf002-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 319067 1 sprites/gen6/pokestarmt2-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 319148 1 sprites/gen6/pokestarmt-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 319264 1 sprites/gen6/pokestarufo2-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 319274 1 sprites/gen6/pokestarwhitedoor-prop.png
DUPTYPE_WITHIN_SAME_TREE -36641 1 697 2306 319317 1 sprites/gen6/pokestarufo-propu2.png
DUPTYPE_FIRST_OCCURRENCE 5115 1 697 2306 309871 1 sprites/gen5-back/darmanitan.png
DUPTYPE_WITHIN_SAME_TREE -5115 1 697 2306 310689 1 sprites/gen5-back/darmanitan-standard.png
DUPTYPE_FIRST_OCCURRENCE 17190 1 697 2306 311427 1 sprites/gen5-back-shiny/darmanitan.png
DUPTYPE_WITHIN_SAME_TREE -17190 1 697 2306 311927 1 sprites/gen5-back-shiny/darmanitan-standard.png
DUPTYPE_FIRST_OCCURRENCE 4369 1 712 2306 329130 1 sprites/gen4dp/castform-shiny.png
DUPTYPE_WITHIN_SAME_TREE -4369 1 712 2306 330690 1 sprites/gen4dp-shiny/castform-sunny.png
DUPTYPE_WITHIN_SAME_TREE -4369 1 712 2306 330370 1 sprites/gen4dp-2/castform-shiny.png
DUPTYPE_WITHIN_SAME_TREE -4369 1 712 2306 329449 1 sprites/gen4dp-2-shiny/castform-sunny.png
DUPTYPE_FIRST_OCCURRENCE 5251 1 715 2306 309994 1 sprites/gen5-back/morelull.png
DUPTYPE_WITHIN_SAME_TREE -5251 1 715 2306 311546 1 sprites/gen5-back-shiny/morelull.png
DUPTYPE_FIRST_OCCURRENCE 21563 1 718 2306 305369 1 sprites/gen5/jangmo-o.png
DUPTYPE_WITHIN_SAME_TREE -21563 1 718 2306 327462 1 sprites/gen5-shiny/jangmo-o.png
DUPTYPE_FIRST_OCCURRENCE 35787 1 725 2306 326978 1 sprites/gen5-shiny/meloetta-aria.png
DUPTYPE_WITHIN_SAME_TREE -35787 1 725 2306 327093 1 sprites/gen5-shiny/meloetta.png
DUPTYPE_FIRST_OCCURRENCE 20990 1 727 2306 304873 1 sprites/gen5/meloetta-aria.png
DUPTYPE_WITHIN_SAME_TREE -20990 1 727 2306 304991 1 sprites/gen5/meloetta.png
DUPTYPE_FIRST_OCCURRENCE 21261 1 733 2306 305108 1 sprites/gen5/minior-meteor.png
DUPTYPE_WITHIN_SAME_TREE -21261 1 733 2306 327209 1 sprites/gen5-shiny/minior-meteor.png
DUPTYPE_FIRST_OCCURRENCE 5740 1 734 2306 310723 1 sprites/gen5-back/wishiwashi-solo.png
DUPTYPE_WITHIN_SAME_TREE -5740 1 734 2306 311958 1 sprites/gen5-back-shiny/wishiwashi-solo.png
DUPTYPE_FIRST_OCCURRENCE 20791 1 735 2306 289366 1 sprites/gen5/sinistea-chipped.png
DUPTYPE_WITHIN_SAME_TREE -20791 1 735 2306 265536 1 sprites/gen5/sinistea-antique.png
DUPTYPE_WITHIN_SAME_TREE -20791 1 735 2306 289752 1 sprites/gen5-shiny/sinistea-chipped.png
DUPTYPE_WITHIN_SAME_TREE -20791 1 735 2306 265539 1 sprites/gen5-shiny/sinistea-antique.png
DUPTYPE_FIRST_OCCURRENCE 20828 1 735 2306 276324 1 sprites/gen5/sinistea.png
DUPTYPE_WITHIN_SAME_TREE -20828 1 735 2306 276450 1 sprites/gen5-shiny/sinistea.png
DUPTYPE_FIRST_OCCURRENCE 4753 1 738 2306 289889 1 sprites/gen5-back/sinistea-chipped.png
DUPTYPE_WITHIN_SAME_TREE -4753 1 738 2306 265540 1 sprites/gen5-back/sinistea-antique.png
DUPTYPE_WITHIN_SAME_TREE -4753 1 738 2306 290310 1 sprites/gen5-back-shiny/sinistea-chipped.png
DUPTYPE_WITHIN_SAME_TREE -4753 1 738 2306 265530 1 sprites/gen5-back-shiny/sinistea-antique.png
DUPTYPE_FIRST_OCCURRENCE 4789 1 738 2306 276576 1 sprites/gen5-back/sinistea.png
DUPTYPE_WITHIN_SAME_TREE -4789 1 738 2306 289287 1 sprites/gen5-back-shiny/sinistea.png
DUPTYPE_FIRST_OCCURRENCE 5138 1 741 2306 309889 1 sprites/gen5-back/pokestarf00.png
DUPTYPE_WITHIN_SAME_TREE -5138 1 741 2306 311446 1 sprites/gen5-back-shiny/pokestarf00.png
DUPTYPE_FIRST_OCCURRENCE 9002 1 750 2306 330654 1 sprites/gen4dp-shiny/gastrodon-west.png
DUPTYPE_WITHIN_SAME_TREE -9002 1 750 2306 329413 1 sprites/gen4dp-2-shiny/gastrodon-west.png
DUPTYPE_FIRST_OCCURRENCE 3900 1 750 2306 328290 1 sprites/gen4dp/gastrodon-west.png
DUPTYPE_WITHIN_SAME_TREE -3900 1 750 2306 328275 1 sprites/gen4dp/gastrodon.png
DUPTYPE_WITHIN_SAME_TREE -3900 1 750 2306 330639 1 sprites/gen4dp-shiny/gastrodon.png
DUPTYPE_WITHIN_SAME_TREE -3900 1 750 2306 330033 1 sprites/gen4dp-2/gastrodon-west.png
DUPTYPE_FIRST_OCCURRENCE 29400 1 754 2306 330018 1 sprites/gen4dp-2/gastrodon.png
DUPTYPE_WITHIN_SAME_TREE -29400 1 754 2306 329398 1 sprites/gen4dp-2-shiny/gastrodon.png
DUPTYPE_FIRST_OCCURRENCE 8934 1 754 2306 330751 1 sprites/gen4dp-shiny/gastrodon-east.png
DUPTYPE_WITHIN_SAME_TREE -8934 1 754 2306 329510 1 sprites/gen4dp-2-shiny/gastrodon-east.png
DUPTYPE_FIRST_OCCURRENCE 3832 1 754 2306 328386 1 sprites/gen4dp/gastrodon-east.png
DUPTYPE_WITHIN_SAME_TREE -3832 1 754 2306 330129 1 sprites/gen4dp-2/gastrodon-east.png
DUPTYPE_FIRST_OCCURRENCE 5397 1 754 2306 310424 1 sprites/gen5-back/deoxys-d.png
DUPTYPE_WITHIN_SAME_TREE -5397 1 754 2306 310451 1 sprites/gen5-back/deoxys-defense.png
DUPTYPE_FIRST_OCCURRENCE 5501 1 757 2306 276471 1 sprites/gen5-back/eiscue-noice.png
DUPTYPE_WITHIN_SAME_TREE -5501 1 757 2306 276646 1 sprites/gen5-back-shiny/eiscue-noice.png
DUPTYPE_FIRST_OCCURRENCE 21302 1 758 2306 305144 1 sprites/gen5/morelull.png
DUPTYPE_WITHIN_SAME_TREE -21302 1 758 2306 327244 1 sprites/gen5-shiny/morelull.png
DUPTYPE_FIRST_OCCURRENCE 17083 1 759 2306 311331 1 sprites/gen5-back-shiny/sawsbuck.png
DUPTYPE_WITHIN_SAME_TREE -17083 1 759 2306 311895 1 sprites/gen5-back-shiny/sawsbuck-spring.png
DUPTYPE_FIRST_OCCURRENCE 9602 1 761 2306 316807 1 sprites/gen3/deoxys-speed.png
DUPTYPE_WITHIN_SAME_TREE -9602 1 761 2306 331672 1 sprites/gen3-2/deoxys-speed.png
DUPTYPE_FIRST_OCCURRENCE 4214 1 765 2306 329203 1 sprites/gen4dp/castform-snowy.png
DUPTYPE_WITHIN_SAME_TREE -4214 1 765 2306 331064 1 sprites/gen4dp-shiny/castform-snowy.png
DUPTYPE_WITHIN_SAME_TREE -4214 1 765 2306 330443 1 sprites/gen4dp-2/castform-snowy.png
DUPTYPE_WITHIN_SAME_TREE -4214 1 765 2306 329823 1 sprites/gen4dp-2-shiny/castform-snowy.png
DUPTYPE_FIRST_OCCURRENCE 5003 1 770 2306 309770 1 sprites/gen5-back/sawsbuck.png
DUPTYPE_WITHIN_SAME_TREE -5003 1 770 2306 310654 1 sprites/gen5-back/sawsbuck-spring.png
DUPTYPE_FIRST_OCCURRENCE 9631 1 775 2306 316836 1 sprites/gen3/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -9631 1 775 2306 316845 1 sprites/gen3/deoxys-normal.png
DUPTYPE_WITHIN_SAME_TREE -9631 1 775 2306 331710 1 sprites/gen3-2/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 10679 1 775 2306 318022 1 sprites/gen3-shiny/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -10679 1 775 2306 318031 1 sprites/gen3-shiny/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 21807 1 781 2306 305572 1 sprites/gen5/wishiwashi-solo.png
DUPTYPE_WITHIN_SAME_TREE -21807 1 781 2306 327660 1 sprites/gen5-shiny/wishiwashi-solo.png
DUPTYPE_FIRST_OCCURRENCE 4651 1 787 2306 276575 1 sprites/gen5-back/silicobra.png
DUPTYPE_WITHIN_SAME_TREE -4651 1 787 2306 289286 1 sprites/gen5-back-shiny/silicobra.png
DUPTYPE_FIRST_OCCURRENCE 4635 1 790 2306 276479 1 sprites/gen5-back/arrokuda.png
DUPTYPE_WITHIN_SAME_TREE -4635 1 790 2306 276605 1 sprites/gen5-back-shiny/arrokuda.png
DUPTYPE_FIRST_OCCURRENCE 36932 1 795 2306 318601 1 sprites/gen6/pumpkaboo-large.png
DUPTYPE_WITHIN_SAME_TREE -36932 1 795 2306 319342 1 sprites/gen6/pumpkaboo-super.png
DUPTYPE_FIRST_OCCURRENCE 5563 1 797 2306 276520 1 sprites/gen5-back/eiscue.png
DUPTYPE_WITHIN_SAME_TREE -5563 1 797 2306 276647 1 sprites/gen5-back-shiny/eiscue.png
DUPTYPE_FIRST_OCCURRENCE 35841 1 811 2306 327028 1 sprites/gen5-shiny/sawsbuck.png
DUPTYPE_WITHIN_SAME_TREE -35841 1 811 2306 327595 1 sprites/gen5-shiny/sawsbuck-spring.png
DUPTYPE_FIRST_OCCURRENCE 5217 1 815 2306 276579 1 sprites/gen5-back/skwovet.png
DUPTYPE_WITHIN_SAME_TREE -5217 1 815 2306 289290 1 sprites/gen5-back-shiny/skwovet.png
DUPTYPE_FIRST_OCCURRENCE 4820 1 819 2306 276498 1 sprites/gen5-back/corvisquire.png
DUPTYPE_WITHIN_SAME_TREE -4820 1 819 2306 276624 1 sprites/gen5-back-shiny/corvisquire.png
DUPTYPE_FIRST_OCCURRENCE 21047 1 827 2306 304924 1 sprites/gen5/sawsbuck.png
DUPTYPE_WITHIN_SAME_TREE -21047 1 827 2306 305504 1 sprites/gen5/sawsbuck-spring.png
DUPTYPE_FIRST_OCCURRENCE 21186 1 831 2306 305040 1 sprites/gen5/pokestarf00.png
DUPTYPE_WITHIN_SAME_TREE -21186 1 831 2306 327143 1 sprites/gen5-shiny/pokestarf00.png
DUPTYPE_FIRST_OCCURRENCE 4632 1 841 2306 309437 1 sprites/gen5-back/rattata-alola.png
DUPTYPE_WITHIN_SAME_TREE -4632 1 841 2306 309619 1 sprites/gen5-back/rattata-alolan.png
DUPTYPE_WITHIN_SAME_TREE -4632 1 841 2306 311006 1 sprites/gen5-back-shiny/rattata-alola.png
DUPTYPE_WITHIN_SAME_TREE -4632 1 841 2306 311183 1 sprites/gen5-back-shiny/rattata-alolan.png
DUPTYPE_FIRST_OCCURRENCE 9698 1 843 2306 316903 1 sprites/gen3/deoxys-attack.png
DUPTYPE_WITHIN_SAME_TREE -9698 1 843 2306 331768 1 sprites/gen3-2/deoxys-attack.png
DUPTYPE_FIRST_OCCURRENCE 20433 1 845 2306 304387 1 sprites/gen5/pokestargiant-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 304460 1 sprites/gen5/pokestargiant2-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 304589 1 sprites/gen5/pokestarmonster-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 304679 1 sprites/gen5/pokestarf00-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 304708 1 sprites/gen5/pokestarspirit-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 304891 1 sprites/gen5/pokestartransport-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 304958 1 sprites/gen5/pokestarbrycenman-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 304962 1 sprites/gen5/pokestarhumanoid-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305050 1 sprites/gen5/pokestarblackbelt-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305059 1 sprites/gen5/pokestarblackdoor-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305141 1 sprites/gen5/pokestarufo-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305209 1 sprites/gen5/pokestarf002-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305268 1 sprites/gen5/pokestarmt2-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305364 1 sprites/gen5/pokestarmt-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305499 1 sprites/gen5/pokestarufo2-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305512 1 sprites/gen5/pokestarwhitedoor-prop.png
DUPTYPE_WITHIN_SAME_TREE -20433 1 845 2306 305560 1 sprites/gen5/pokestarufo-propu2.png
DUPTYPE_FIRST_OCCURRENCE 29740 1 850 2306 313022 1 sprites/gen4/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -29740 1 850 2306 313037 1 sprites/gen4/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 34059 1 850 2306 314973 1 sprites/gen4-shiny/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -34059 1 850 2306 314988 1 sprites/gen4-shiny/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 17043 1 852 2306 311294 1 sprites/gen5-back-shiny/latias-mega.png
DUPTYPE_WITHIN_SAME_TREE -17043 1 852 2306 311919 1 sprites/gen5-back-shiny/latios-mega.png
DUPTYPE_FIRST_OCCURRENCE 4986 1 852 2306 309755 1 sprites/gen5-back/grimer-alolan.png
DUPTYPE_WITHIN_SAME_TREE -4986 1 852 2306 310496 1 sprites/gen5-back/grimer-alola.png
DUPTYPE_FIRST_OCCURRENCE 4961 1 852 2306 309731 1 sprites/gen5-back/latias-mega.png
DUPTYPE_WITHIN_SAME_TREE -4961 1 852 2306 310680 1 sprites/gen5-back/latios-mega.png
DUPTYPE_FIRST_OCCURRENCE 5617 1 870 2306 276540 1 sprites/gen5-back/hattrem.png
DUPTYPE_WITHIN_SAME_TREE -5617 1 870 2306 284980 1 sprites/gen5-back-shiny/hattrem.png
DUPTYPE_FIRST_OCCURRENCE 4698 1 872 2306 276502 1 sprites/gen5-back/cufant.png
DUPTYPE_WITHIN_SAME_TREE -4698 1 872 2306 276628 1 sprites/gen5-back-shiny/cufant.png
DUPTYPE_FIRST_OCCURRENCE 5281 1 875 2306 276514 1 sprites/gen5-back/dreepy.png
DUPTYPE_WITHIN_SAME_TREE -5281 1 875 2306 276640 1 sprites/gen5-back-shiny/dreepy.png
DUPTYPE_FIRST_OCCURRENCE 5500 1 890 2306 276552 1 sprites/gen5-back/morgrem.png
DUPTYPE_WITHIN_SAME_TREE -5500 1 890 2306 286072 1 sprites/gen5-back-shiny/morgrem.png
DUPTYPE_FIRST_OCCURRENCE 21554 1 891 2306 276299 1 sprites/gen5/morgrem.png
DUPTYPE_WITHIN_SAME_TREE -21554 1 891 2306 276426 1 sprites/gen5-shiny/morgrem.png
DUPTYPE_FIRST_OCCURRENCE 9764 1 897 2306 316969 1 sprites/gen3/deoxys-defense.png
DUPTYPE_WITHIN_SAME_TREE -9764 1 897 2306 331834 1 sprites/gen3-2/deoxys-defense.png
DUPTYPE_WITHIN_SAME_TREE -139 1 900 2306 305016 1 sprites/gen5/pikachu-rockstar.png
DUPTYPE_FIRST_OCCURRENCE 4936 1 904 2306 276557 1 sprites/gen5-back/nickit.png
DUPTYPE_WITHIN_SAME_TREE -4936 1 904 2306 286463 1 sprites/gen5-back-shiny/nickit.png
DUPTYPE_FIRST_OCCURRENCE 5307 1 911 2306 276542 1 sprites/gen5-back/indeedee.png
DUPTYPE_WITHIN_SAME_TREE -5307 1 911 2306 285107 1 sprites/gen5-back-shiny/indeedee.png
DUPTYPE_FIRST_OCCURRENCE 5120 1 915 2306 289890 1 sprites/gen5-back/stunfisk-galar.png
DUPTYPE_WITHIN_SAME_TREE -5120 1 915 2306 290311 1 sprites/gen5-back-shiny/stunfisk-galar.png
DUPTYPE_FIRST_OCCURRENCE 20538 1 932 2306 304474 1 sprites/gen5/pokestarsmeargle.png
DUPTYPE_WITHIN_SAME_TREE -20538 1 932 2306 326586 1 sprites/gen5-shiny/pokestarsmeargle.png
DUPTYPE_FIRST_OCCURRENCE 4875 1 932 2306 309653 1 sprites/gen5-back/deoxys-speed.png
DUPTYPE_WITHIN_SAME_TREE -4875 1 932 2306 310687 1 sprites/gen5-back/deoxys-s.png
DUPTYPE_FIRST_OCCURRENCE 5148 1 934 2306 276541 1 sprites/gen5-back/indeedee-f.png
DUPTYPE_WITHIN_SAME_TREE -5148 1 934 2306 284982 1 sprites/gen5-back-shiny/indeedee-f.png
DUPTYPE_FIRST_OCCURRENCE 21162 1 935 2306 305022 1 sprites/gen5/darmanitan.png
DUPTYPE_WITHIN_SAME_TREE -21162 1 935 2306 305538 1 sprites/gen5/darmanitan-standard.png
DUPTYPE_FIRST_OCCURRENCE 35948 1 935 2306 327124 1 sprites/gen5-shiny/darmanitan.png
DUPTYPE_WITHIN_SAME_TREE -35948 1 935 2306 327628 1 sprites/gen5-shiny/darmanitan-standard.png
DUPTYPE_FIRST_OCCURRENCE 4388 1 943 2306 309214 1 sprites/gen5-back/deoxys-rs.png
DUPTYPE_WITHIN_SAME_TREE -4388 1 943 2306 309744 1 sprites/gen5-back/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -4388 1 943 2306 309784 1 sprites/gen5-back/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 17056 1 943 2306 311306 1 sprites/gen5-back-shiny/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -17056 1 943 2306 311344 1 sprites/gen5-back-shiny/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 5081 1 953 2306 309839 1 sprites/gen5-back/deoxys-a.png
DUPTYPE_WITHIN_SAME_TREE -5081 1 953 2306 309952 1 sprites/gen5-back/deoxys-attack.png
DUPTYPE_FIRST_OCCURRENCE 5643 1 958 2306 290724 1 sprites/gen5-back/arctozolt.png
DUPTYPE_WITHIN_SAME_TREE -5643 1 958 2306 290794 1 sprites/gen5-back-shiny/arctozolt.png
DUPTYPE_FIRST_OCCURRENCE 5042 1 966 2306 276481 1 sprites/gen5-back/blipbug.png
DUPTYPE_WITHIN_SAME_TREE -5042 1 966 2306 276607 1 sprites/gen5-back-shiny/blipbug.png
DUPTYPE_FIRST_OCCURRENCE 16584 1 968 2306 310878 1 sprites/gen5-back-shiny/krillowatt-f.png
DUPTYPE_WITHIN_SAME_TREE -16584 1 968 2306 311280 1 sprites/gen5-back-shiny/krilowatt-f.png
DUPTYPE_FIRST_OCCURRENCE 16796 1 971 2306 311075 1 sprites/gen5-back-shiny/krilowatt.png
DUPTYPE_WITHIN_SAME_TREE -16796 1 971 2306 311706 1 sprites/gen5-back-shiny/krillowatt.png
DUPTYPE_FIRST_OCCURRENCE 4488 1 974 2306 309304 1 sprites/gen5-back/krillowatt-f.png
DUPTYPE_WITHIN_SAME_TREE -4488 1 974 2306 309717 1 sprites/gen5-back/krilowatt-f.png
DUPTYPE_FIRST_OCCURRENCE 4505 1 976 2306 309319 1 sprites/gen5-back/pokestarsmeargle.png
DUPTYPE_WITHIN_SAME_TREE -4505 1 976 2306 310892 1 sprites/gen5-back-shiny/pokestarsmeargle.png
DUPTYPE_FIRST_OCCURRENCE 4708 1 977 2306 309506 1 sprites/gen5-back/krilowatt.png
DUPTYPE_WITHIN_SAME_TREE -4708 1 977 2306 310460 1 sprites/gen5-back/krillowatt.png
DUPTYPE_FIRST_OCCURRENCE 4476 1 1009 2306 276567 1 sprites/gen5-back/raboot.png
DUPTYPE_WITHIN_SAME_TREE -4476 1 1009 2306 286550 1 sprites/gen5-back-shiny/raboot.png
DUPTYPE_FIRST_OCCURRENCE 20668 1 1019 2306 304591 1 sprites/gen5/rattata-alola.png
DUPTYPE_WITHIN_SAME_TREE -20668 1 1019 2306 304773 1 sprites/gen5/rattata-alolan.png
DUPTYPE_WITHIN_SAME_TREE -20668 1 1019 2306 326700 1 sprites/gen5-shiny/rattata-alola.png
DUPTYPE_WITHIN_SAME_TREE -20668 1 1019 2306 326879 1 sprites/gen5-shiny/rattata-alolan.png
DUPTYPE_FIRST_OCCURRENCE 9103 1 1021 2306 330589 1 sprites/gen4dp-shiny/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -9103 1 1021 2306 331080 1 sprites/gen4dp-shiny/deoxys-normal.png
DUPTYPE_WITHIN_SAME_TREE -9103 1 1021 2306 329348 1 sprites/gen4dp-2-shiny/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -9103 1 1021 2306 329839 1 sprites/gen4dp-2-shiny/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 4001 1 1021 2306 328225 1 sprites/gen4dp/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -4001 1 1021 2306 329219 1 sprites/gen4dp/deoxys-normal.png
DUPTYPE_WITHIN_SAME_TREE -4001 1 1021 2306 329968 1 sprites/gen4dp-2/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -4001 1 1021 2306 330459 1 sprites/gen4dp-2/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 5294 1 1024 2306 310032 1 sprites/gen5-back/oricorio-pau.png
DUPTYPE_WITHIN_SAME_TREE -5294 1 1024 2306 311584 1 sprites/gen5-back-shiny/oricorio-pau.png
DUPTYPE_FIRST_OCCURRENCE 5783 1 1028 2306 276484 1 sprites/gen5-back/carkol.png
DUPTYPE_WITHIN_SAME_TREE -5783 1 1028 2306 276610 1 sprites/gen5-back-shiny/carkol.png
DUPTYPE_FIRST_OCCURRENCE 17024 1 1045 2306 311276 1 sprites/gen5-back-shiny/keldeo-resolute.png
DUPTYPE_FIRST_OCCURRENCE 35814 1 1045 2306 327003 1 sprites/gen5-shiny/deoxys.png
DUPTYPE_WITHIN_SAME_TREE -35814 1 1045 2306 327041 1 sprites/gen5-shiny/deoxys-normal.png
DUPTYPE_FIRST_OCCURRENCE 20407 1 1046 2306 304366 1 sprites/gen5/deoxys-rs.png
DUPTYPE_WITHIN_SAME_TREE -20407 1 1046 2306 304899 1 sprites/gen5/deoxys.png
DUPTYPE_FIRST_OCCURRENCE 4690 1 1047 2306 276507 1 sprites/gen5-back/dottler.png
DUPTYPE_WITHIN_SAME_TREE -4690 1 1047 2306 276633 1 sprites/gen5-back-shiny/dottler.png
DUPTYPE_FIRST_OCCURRENCE 5710 1 1063 2306 310695 1 sprites/gen5-back/vulpix-alola.png
DUPTYPE_WITHIN_SAME_TREE -5710 1 1063 2306 311933 1 sprites/gen5-back-shiny/vulpix-alola.png
DUPTYPE_FIRST_OCCURRENCE 5139 1 1063 2306 276561 1 sprites/gen5-back/perrserker.png
DUPTYPE_WITHIN_SAME_TREE -5139 1 1063 2306 286467 1 sprites/gen5-back-shiny/perrserker.png
DUPTYPE_FIRST_OCCURRENCE 5382 1 1067 2306 276511 1 sprites/gen5-back/drakloak.png
DUPTYPE_WITHIN_SAME_TREE -5382 1 1067 2306 276637 1 sprites/gen5-back-shiny/drakloak.png
DUPTYPE_FIRST_OCCURRENCE 15720 1 1068 2306 299362 1 sprites/trainers-custom/jelandee.png
DUPTYPE_WITHIN_SAME_TREE -15720 1 1068 2306 299182 1 sprites/trainers-custom/1005.png
DUPTYPE_FIRST_OCCURRENCE 36748 1 1070 2306 318417 1 sprites/gen6/floette-eternal.png
DUPTYPE_WITHIN_SAME_TREE -36748 1 1070 2306 318972 1 sprites/gen6/floette-az.png
DUPTYPE_FIRST_OCCURRENCE 4829 1 1075 2306 276477 1 sprites/gen5-back/arctovish.png
DUPTYPE_WITHIN_SAME_TREE -4829 1 1075 2306 276603 1 sprites/gen5-back-shiny/arctovish.png
DUPTYPE_FIRST_OCCURRENCE 37633 1 1097 2306 319302 1 sprites/gen6/gourgeist-large.png
DUPTYPE_WITHIN_SAME_TREE -37633 1 1097 2306 319369 1 sprites/gen6/gourgeist-super.png
DUPTYPE_FIRST_OCCURRENCE 5067 1 1104 2306 309825 1 sprites/gen5-back/pokestarblackbelt.png
DUPTYPE_WITHIN_SAME_TREE -5067 1 1104 2306 311382 1 sprites/gen5-back-shiny/pokestarblackbelt.png
DUPTYPE_FIRST_OCCURRENCE 35550 1 1111 2306 326769 1 sprites/gen5-shiny/krilowatt.png
